"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","5.1","5.2",0.0606985369391773
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","5.2","5.3",0.0330938985842952
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","5.3","5.4",0.0191891435248044
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","5.4","5.5",0.0118670160600219
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","5.5","5.6",0.00776327612856719
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","5.6","5.7",0.00532227130060639
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","5.7","5.8",0.00379288764128661
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","5.8","5.9",0.00279134863486697
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","5.9","6",0.00211041681377988
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6","6.1",0.00163244387266499
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6.1","6.2",0.00128762750433605
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6.2","6.3",0.00103292079895723
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6.3","6.4",0.000840862362175533
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6.4","6.5",0.000693404010603676
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6.5","6.6",0.000578368040602727
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6.6","6.7",0.00048734364664755
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6.7","6.8",0.000414399388588036
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6.8","6.9",0.000355273384918656
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","6.9","7",0.000306851334304438
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7","7.1",0.000266822522504102
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7.1","7.2",0.000233448518889304
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7.2","7.3",0.000205404770437818
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7.3","7.4",0.000181670286569936
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7.4","7.5",0.0001614496253666
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7.5","7.6",0.000144116937405919
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7.6","7.7",0.000129175303398379
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7.7","7.8",0.000116226826400266
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7.8","7.9",0.000104950386111688
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","7.9","8",9.50849187366036e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8","8.1",8.64167270084848e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8.1","8.2",7.87697609247101e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8.2","8.3",7.19981100283498e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8.3","8.4",6.59801574263597e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8.4","8.5",6.06139933566896e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8.5","8.6",5.58137913302655e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8.6","8.7",5.15069256096944e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8.7","8.8",4.76316638217429e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8.8","8.9",4.41353088663307e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","8.9","9",4.09726941171623e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9","9.1",3.81049581603558e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9.1","9.2",3.54985420216253e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9.2","9.3",3.31243644758627e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9.3","9.4",3.09571406535738e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9.4","9.5",2.89748165510375e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9.5","9.6",2.71580977399478e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9.6","9.7",2.54900549920222e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9.7","9.8",2.39557929909814e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9.8","9.9",2.25421710048405e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","9.9","10",2.12375665324386e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10","10.1",2.00316746313216e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10.1","10.2",1.89153369807001e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10.2","10.3",1.78803958164112e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10.3","10.4",1.69195687402963e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10.4","10.5",1.6026341109813e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10.5","10.6",1.51948732773538e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10.6","10.7",1.44199204162015e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10.7","10.8",1.36967630435261e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10.8","10.9",1.30211466614282e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","10.9","11",1.23892291942006e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11","11.1",1.17975351026038e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11.1","11.2",1.12429152430226e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11.2","11.3",1.07225116687847e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11.3","11.4",1.02337267032314e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11.4","11.5",9.7741957097744e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11.5","11.6",9.34176306782047e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11.6","11.7",8.93446093765461e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11.7","11.8",8.55049045535803e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11.8","11.9",8.18820504827173e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","11.9","12",7.8460956068402e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12","12.1",7.52277728343984e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","0","0.1",2.46137754492346e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","0.1","0.2",2.62050544190864e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","0.2","0.3",2.79364220503834e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","0.3","0.4",2.98236293572427e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","0.4","0.5",3.18845997083297e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","0.5","0.6",3.41397862968353e-05
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12.7","12.8",5.69056398988919e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12.8","12.9",5.47926459827175e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12.9","13",5.27829619441682e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","13","100",0.000209000307110443
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12.4","12.5",6.39344215636284e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12.1","12.2",7.21697771967903e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12.2","12.3",6.92752653165103e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12.3","12.4",6.65334590294943e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12.5","12.6",6.146898191273e-06
"28th MED GRP-ELLSWORTH AFB","1 wk ahead","Bin","percent","12.6","12.7",5.91286668744423e-06
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0.8","0.9",0.000201007444240936
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6","6.1",0.00645102800270123
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0.7","0.8",0.00018697370528501
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2.2","2.3",0.000700225821638089
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1","1.1",0.000233563395548915
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4.7","4.8",0.0879496428606664
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4.8","4.9",0.0957694448360465
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4.9","5",0.0937368438103032
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0.6","0.7",0.000174212010974176
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8.6","8.7",0.000244764674874659
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9.9","10",0.000101881906026438
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1.4","1.5",0.000323039804621938
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0.9","1",0.000216475010464635
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9.8","9.9",0.000108089138434121
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8.4","8.5",0.000287340204575622
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8.5","8.6",0.000264921026327363
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1.8","1.9",0.000464261627760896
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4.6","4.7",0.0737739367326172
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5.1","5.2",0.0675211969246739
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5.2","5.3",0.0522967149380743
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10","10.1",9.61398870011344e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2.3","2.4",0.000783067288066113
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9.7","9.8",0.000114809527632024
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5.7","5.8",0.0130267158146594
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5.3","5.4",0.0394820737191327
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9.6","9.7",0.000122097051698066
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12.7","12.8",2.74844434553903e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9","9.1",0.000181779553022826
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5.8","5.9",0.0101675892034594
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12.6","12.7",2.8554626413226e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5.4","5.5",0.0295913240879472
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5.6","5.7",0.016921787036845
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9.1","9.2",0.000169481397874509
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9.2","9.3",0.000158264442892723
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2.9","3",0.00169063371925934
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2","2.1",0.000566302650167576
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8.3","8.4",0.000312346945718085
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4.5","4.6",0.0581129922943071
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1.9","2",0.000511933655504394
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9.3","9.4",0.000148012808693776
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12.8","12.9",2.64670238431425e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12.9","13",2.54991587076517e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2.6","2.7",0.00112412258537289
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2.7","2.8",0.00128060012750072
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7","7.1",0.00121544837667487
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9.5","9.6",0.000130012625521286
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1.7","1.8",0.000422292937320934
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4.4","4.5",0.044203189240032
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0.5","0.6",0.000162581924021546
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2.1","2.2",0.000628575269303356
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7.2","7.3",0.000945183278940587
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","13","100",0.00101188834787985
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1.1","1.2",0.000252489479631669
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1.5","1.6",0.000352311477032094
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2.4","2.5",0.000879344406467158
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1.6","1.7",0.000385204649400334
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0.1","0.2",0.00012515082487375
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0.2","0.3",0.000133333490362034
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7.1","7.2",0.0010691568433886
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8.2","8.3",0.000340323184647407
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12.3","12.4",3.21177718416977e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5.9","6",0.0080457720562828
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12.5","12.6",2.96810339006409e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8.7","8.8",0.000226593907492319
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2.5","2.6",0.000991856707611363
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6.4","6.5",0.00298863049179155
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","9.4","9.5",0.00013862515987458
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5.5","5.6",0.0222655741729991
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","2.8","2.9",0.00146698724420868
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10.4","10.5",7.70360744236326e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10.5","10.6",7.30639369647538e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0.3","0.4",0.00014224286338199
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6.8","6.9",0.00159711852357427
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6.9","7",0.00138922297560749
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0.4","0.5",0.000151961148722975
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4.3","4.4",0.0331689925954298
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6.1","6.2",0.00523651746633638
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8.8","8.9",0.000210171098600878
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","5","5.1",0.0828162419897603
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1.2","1.3",0.000273505724824523
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","1.3","1.4",0.000296907134862784
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11.9","12",3.78522822196185e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12","12.1",3.62984171047035e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","3.8","3.9",0.00881240384447976
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6.7","6.8",0.00184774725016397
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4","4.1",0.0144241076942994
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12.2","12.3",3.34365099501333e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7.3","7.4",0.00083947234219545
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4.2","4.3",0.0248947732317652
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12.4","12.5",3.08674028417493e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6.2","6.3",0.00429945983917806
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6.3","6.4",0.0035673756850494
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10.2","10.3",8.58853740943993e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10.3","10.4",8.13007631367287e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11.8","11.9",3.94959921990646e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7.5","7.6",0.00067064216809975
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6.5","6.6",0.00252601554541097
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","3.9","4",0.0111965573186607
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7.8","7.9",0.000492326733107998
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10.6","10.7",6.93597370275707e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","4.1","4.2",0.0188361477575657
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10.8","10.9",6.2668613808055e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10.9","11",5.96435866713083e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11","11.1",5.68098364368219e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","3","3.1",0.001961112885911
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8.9","9",0.000195291815507829
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10.1","10.2",9.08204017923982e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","3.6","3.7",0.0056790567159216
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11.6","11.7",4.30798485257547e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","0","0.1",0.000117622459047917
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","6.6","6.7",0.0021523961166214
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","3.1","3.2",0.00229102335604063
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","12.1","12.2",3.48283485973832e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","10.7","10.8",6.59013000631996e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8","8.1",0.00040707298208243
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","3.7","3.8",0.00702966237665664
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","3.5","3.6",0.00464230093822062
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11.1","11.2",5.4152505074886e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7.4","7.5",0.000748812950501791
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11.7","11.8",4.12361260384316e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7.7","7.8",0.000543914118027179
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11.4","11.5",4.71100251016709e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7.6","7.7",0.000602898957608939
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","7.9","8",0.00044702021820794
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","3.2","3.3",0.00269712572057147
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","3.4","3.5",0.00383626336611284
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","8.1","8.2",0.000371720078127203
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11.2","11.3",5.16580960961455e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11.5","11.6",4.50349719118676e-05
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","Bin","percent","11.3","11.4",4.93143314100559e-05
